time_step, outer_nonlinear_iteration, Inner_non_linear_iterations,
      76,       29,        1,
      76,       30,        1,
      77,        1,        1,
      77,        2,        1,
      77,        3,        1,
      77,        4,        1,
      77,        5,        1,
      77,        6,        1,
      77,        7,        1,
      77,        8,        1,
      77,        9,        1,
      77,       10,        1,
      77,       11,        1,
      77,       12,        1,
      77,       13,        1,
      77,       14,        1,
      77,       15,        1,
      77,       16,        1,
      77,       17,        1,
      77,       18,        1,
      77,       19,        1,
      77,       20,        1,
      78,        1,        1,
      78,        2,        1,
      78,        3,        1,
      78,        4,        1,
      78,        5,        1,
      78,        6,        1,
      78,        7,        1,
      78,        8,        1,
      78,        9,        1,
      78,       10,        1,
      78,       11,        1,
      78,       12,        1,
      78,       13,        1,
      79,        1,        1,
      79,        2,        1,
      79,        3,        1,
      79,        4,        1,
      79,        5,        1,
      79,        6,        1,
      79,        7,        1,
      79,        8,        1,
      79,        9,        1,
      79,       10,        1,
      79,       11,        1,
      79,       12,        1,
      79,       13,        1,
      79,       14,        1,
      79,       15,        1,
      79,       16,        1,
      79,       17,        1,
      79,       18,        1,
      79,       19,        1,
      80,        1,        1,
      80,        2,        1,
      80,        3,        1,
      80,        4,        1,
      80,        5,        1,
      80,        6,        1,
      80,        7,        1,
      80,        8,        1,
      80,        9,        1,
      80,       10,        1,
      80,       11,        1,
      80,       12,        1,
      80,       13,        1,
      80,       14,        1,
      80,       15,        1,
      80,       16,        1,
      80,       17,        1,
      80,       18,        1,
      80,       19,        1,
      80,       20,        1,
      80,       21,        1,
      80,       22,        1,
      80,       23,        1,
      80,       24,        1,
      80,       25,        1,
      80,       26,        1,
      80,       27,        1,
      80,       28,        1,
      80,       29,        1,
      80,       30,        1,
      81,        1,        1,
      81,        2,        1,
      81,        3,        1,
      81,        4,        1,
      81,        5,        1,
      81,        6,        1,
      81,        7,        1,
      81,        8,        1,
      81,        9,        1,
      81,       10,        1,
      81,       11,        1,
      81,       12,        1,
      81,       13,        1,
      81,       14,        1,
      81,       15,        1,
      81,       16,        1,
      81,       17,        1,
      81,       18,        1,
      81,       19,        1,
      81,       20,        1,
      81,       21,        1,
      81,       22,        1,
      81,       23,        1,
      81,       24,        1,
      81,       25,        1,
      81,       26,        1,
      81,       27,        1,
      81,       28,        1,
      81,       29,        1,
      81,       30,        1,
      82,        1,        1,
      82,        2,        1,
      82,        3,        1,
      82,        4,        1,
      82,        5,        1,
      82,        6,        3,
      83,        1,        1,
      83,        2,        1,
      83,        3,        1,
      83,        4,        1,
      83,        5,        1,
      83,        6,        1,
      83,        7,        1,
      83,        8,        1,
      83,        9,        1,
      83,       10,        1,
      83,       11,        1,
      83,       12,        1,
      83,       13,        1,
      83,       14,        1,
      83,       15,        1,
      83,       16,        1,
      83,       17,        1,
      83,       18,        1,
      83,       19,        1,
      83,       20,        1,
      83,       21,        1,
      83,       22,        1,
      83,       23,        1,
      83,       24,        1,
      83,       25,        1,
      83,       26,        1,
      83,       27,        1,
      83,       28,        1,
      83,       29,        1,
      83,       30,        1,
      84,        1,        1,
      84,        2,        1,
      84,        3,        1,
      84,        4,        1,
      84,        5,        1,
      84,        6,        1,
      84,        7,        1,
      84,        8,        1,
      84,        9,        1,
